323.002,81.178,0.799153842,4.5,17.218,7.674,10.5,2.243679958,0.730857143,105.948,123.351,0.858914804
419.069,108.236,0.794737391,6.5,22.297,9.008,9,2.475244227,1.000888889,59.571,85.253,0.698755469
250.334,83.822,0.74915309,6,10.859,6.619,9.5,1.640580148,0.696736842,440.663,478.799,0.920350711
381.849,106.843,0.781369452,5.5,17.509,7.311,11.5,2.394884421,0.63573913,46.22,48.953,0.944170939
215.411,88.9,0.707864652,5,15.82,7.066,11,2.238890461,0.642363636,123.32,131.234,0.939695506
337.782,205.409,0.621847564,5,12.482,6.689,8,1.866048737,0.836125,178.426,153.219,1.16451615
353.105,164.43,0.682282358,6,13.682,8.234,11,1.66164683,0.748545455,189.864,193.24,0.982529497
323.752,97.333,0.768851895,5,14.465,7.861,12.5,1.84009668,0.62888,49.312,52.079,0.94686918
281.273,170.811,0.622169774,6.5,17.571,8.701,10,2.019423055,0.8701,34.748,44.993,0.772297913
269.8,268.1,0.501580219,8,12.5,8.6,5.5,1.453488372,1.563636364,107.359,126.637,0.847769609
280.4,210.1,0.57166157,7.5,10.9,8.5,4,1.282352941,2.125,81.98,69.865,1.173405854
345,233.9,0.595957851,9,10.5,10.2,4,1.029411765,2.55,103.928,77.207,1.346095561
328.8,257,0.561283715,8.5,10.4,8.5,4.5,1.223529412,1.888888889,113.419,97.268,1.166046387
258.3,213.7,0.547245763,9,12.8,11.1,6,1.153153153,1.85,113.429,121.794,0.931318456
271.6,261,0.509951183,8,11.4,7.5,5,1.52,1.5,93.808,114.551,0.818919084
112.673,85.143,0.569584867,8,19.064,8.817,4,2.162186685,2.20425,51.038,54.845,0.930586197
129.706,74.063,0.636534507,7.5,16.789,11.81,4,1.421591871,2.9525,45.428,45.82,0.991444784
124.015,61.9,0.667052147,8.5,22.852,13.26,3,1.723378582,4.42,42.977,54.631,0.786677894
128.818,58.727,0.686864486,8,20.499,11.686,4.5,1.754150265,2.596888889,56.598,54.895,1.031022862
101.979,51.708,0.663549942,9,14.109,11.167,5,1.263454822,2.2334,57.541,51.029,1.12761371
120.84,68.377,0.638631835,6.5,19.455,11.852,4,1.641495106,2.963,41.331,45.677,0.904853646
129.149,66.514,0.660058366,6,17.824,10.095,6.5,1.765626548,1.553076923,42.171,43.769,0.963490141
124.463,107.827,0.535808687,8.5,19.127,13.897,5,1.376340217,2.7794,53.216,50.1233,1.061701843
141.589,105.135,0.573876072,6,17.657,8.308,5.5,2.125300915,1.510545455,56.587,49.945,1.132986285
151.467,106.402,0.587379638,6.5,18.973,12.571,4.5,1.509267361,2.793555556,60.114,41.633,1.443902673
199.781,128.3,0.608938037,9.5,14.343,9.466,6,1.515212339,1.577666667,49.345,64.84,0.761027144
131.002,66.949,0.661790039,7,11.914,11.042,5,1.078971201,2.2084,43.082,52.814,0.815730677
118.392,85.362,0.581053623,6,16.043,11.935,3.5,1.344197738,3.41,33.382,30.634,1.08970425
136.342,110.881,0.551493995,6.5,14.77,10.055,5,1.468920935,2.011,72.387,63.815,1.134325785
118.805,67.906,0.636304235,5.5,15.693,11.958,4,1.312343201,2.9895,54.596,51.794,1.05409893
149.814,127.119,0.540975615,3,13.185,10.467,3.5,1.259673259,2.990571429,49.56,52.967,0.935676931
87.235,49.733,0.63690059,10.5,13.564,9.198,4,1.474668406,2.2995,47.971,40.444,1.186109188
85.8,50.396,0.629974449,7.5,9.228,9.345,4.5,0.987479936,2.076666667,49.307,54.086,0.91164072
90.863,55.445,0.621039178,10.5,19.014,10.277,7.5,1.850150822,1.370266667,47.526,53.947,0.880975773
130.086,95.329,0.577095579,7.5,14.967,9.844,5.5,1.520418529,1.789818182,48.092,45.53,1.056270591
105.926,63.522,0.625123932,7,17.657,11.945,5.5,1.478191712,2.171818182,41.628,45.778,0.9093451
102.58,63.841,0.616388557,9,15.019,11.602,4.5,1.294518187,2.578222222,30.039,27.725,1.083462579
90.697,60.339,0.600499219,8.5,13.808,8.873,5,1.556181675,1.7746,31.562,38.827,0.812887939
84.494,50.859,0.624249185,3.5,15.883,8.154,4.5,1.947878342,1.812,38.146,33.766,1.129716283
310.731,105.348,0.746807698,3.5,16.713,8.23,11.5,2.030741191,0.715652174,272.832,136.564,1.997832518
285.477,133.844,0.680807782,3,13.525,10.535,11.5,1.283815852,0.916086957,109.824,65.935,1.665640403
346.509,139.351,0.713186926,4.5,14.15,8.697,11,1.626997815,0.790636364,80.451,51.953,1.548534252
343.561,141.026,0.708976923,4,13.58,5.119,14,2.652861887,0.365642857,87.921,66.121,1.329698583
348.442,111.96,0.756821213,6.5,17.509,5.625,12.5,3.112711111,0.45,177.621,112.3,1.581665183
449.117,104.77,0.810845895,5,11.953,8.701,13.5,1.373750144,0.644518519,256.445,171.64,1.49408646
315.349,170.274,0.649369985,6,10.34,7.495,13,1.379586391,0.576538462,196.069,71.077,2.758543551
341.259,109.88,0.756438703,8,15.929,5.458,15,2.918468303,0.363866667,171.077,83.512,2.048531948
332.509,74.211,0.817537864,8,14.135,10.701,18,1.320904588,0.5945,160.505,66.626,2.409044517
338.37,158.828,0.680553824,12.5,15.017,4.405,14,3.40908059,0.314642857,236.007,83.563,2.824300229
385.396,137.803,0.736614558,8.5,11.231,7.316,15.5,1.535128486,0.472,298.099,72.29,4.123654724
411.408,160.449,0.719424611,7.5,9.168,6.73,18.5,1.362258544,0.363783784,217.351,72.493,2.998234312
370.452,93.328,0.798766657,5.5,14.675,6.115,16.5,2.399836468,0.370606061,128.465,60.14,2.136099102
336.791,128.293,0.724150906,7.5,9.85,8.561,17,1.150566523,0.503588235,122.347,59.053,2.071816842
353.787,118.8,0.748617715,9.5,8.445,7.478,18.5,1.12931265,0.404216216,139.673,71.655,1.9492429
330.765,84.169,0.797150872,9.5,16.212,7.036,19,2.304150085,0.370315789,156.583,66.551,2.352827155
370.972,104.551,0.780134715,8.5,12.242,7,19,1.748857143,0.368421053,182.553,94.369,1.934459409
412.163,104.047,0.798440557,7,15.334,6.694,18.5,2.290708097,0.361837838,161.864,72.557,2.230852985
383.975,90.968,0.808465437,8.5,10.141,6.605,17.5,1.535352006,0.377428571,162.507,85.774,1.894595099
283.017,116.525,0.708353565,5.5,9.049,6.175,15.5,1.465425101,0.398387097,166.313,58.651,2.835637926
281.592,98.968,0.739941139,9,11.726,3.317,19.5,3.535122098,0.170102564,127.682,64.414,1.982208837
319.713,136.548,0.700723928,7.5,15.025,7.075,18,2.123674912,0.393055556,145.49,58.047,2.506417214
311.248,126.674,0.710738442,5,12.43,9.397,17.5,1.322762584,0.536971429,181.278,59.567,3.043262209
412.145,137.524,0.749805792,5.5,8.586,7.9,19,1.086835443,0.415789474,188.073,72.46,2.595542368
319.369,130.821,0.70940936,6.5,17.237,4.69,16.5,3.675266525,0.284242424,202.589,65.646,3.08608293
400.269,166.261,0.706527457,8,11.639,4.717,20,2.46745813,0.23585,131.086,66.042,1.984888404
344.633,138.351,0.713549517,7.5,13.814,6.689,15,2.065181642,0.445933333,165.198,67.021,2.46486922
384.47,193.944,0.664696913,8,14.453,5.119,19,2.823403008,0.269421053,129.574,72.487,1.787548112
242.739,111.057,0.686098769,7,7.861,6.447,17,1.219326819,0.379235294,177.654,77.056,2.305518065
385.484,130.209,0.747506753,8,13.814,4.008,18,3.446606786,0.222666667,231.553,65.626,3.528372901
426.401,152.947,0.736001505,8.5,11.478,7.573,19,1.515647696,0.398578947,241.514,89.471,2.699355098
378.577,162.215,0.700041791,7,8.963,7.458,18,1.201796728,0.414333333,227.997,88.468,2.577169146
380.349,752.83,0.335647766,5.5,10.547,9.127,18.5,1.155582338,0.493351351,149.204,102.188,1.460093162
369.025,1054.999,0.259142402,3,14.08,10.904,16,1.291269259,0.6815,144.201,96.757,1.490341784
389.606,984.146,0.28360723,4,14.341,10.488,17.5,1.367372235,0.599314286,96.687,83.72,1.154885332
352.138,721.444,0.328002891,3.5,14.631,11.702,18.5,1.250299094,0.632540541,153.63,119.387,1.286823523
312.505,613.481,0.337483504,4,16.594,11.607,20,1.429654519,0.58035,167.946,155.6,1.079344473
511.971,692.988,0.424886656,6,15.066,12.107,17.5,1.244404064,0.691828571,79.715,96.174,0.82886227
348.384,1215.456,0.222774708,5.5,9.85,8.017,18,1.228639142,0.445388889,223.717,166.82,1.341068217
373.684,844.277,0.306811138,5,11.734,10.204,14,1.1499412,0.728857143,160.398,111.251,1.441766816
428.452,650.611,0.397059301,6,10.692,9.466,19.5,1.129516163,0.485435897,185.04,84.848,2.180841033
464.429,764.204,0.37800466,8.5,10.488,7.786,19,1.347033136,0.409789474,144.266,69.298,2.081820543
480.289,705.844,0.404920022,8.5,11.264,7.449,22,1.512149282,0.338590909,137.041,91.676,1.494840525
365.083,657.633,0.356973979,7,14.951,7.031,14.5,2.126440051,0.484896552,175.078,129.23,1.354778302
493.48,608.875,0.447659783,4.5,9.341,6.008,16.5,1.55476032,0.364121212,182.389,91.208,1.999703973
389.853,660.199,0.371270185,6,13.618,7.345,17,1.854050374,0.432058824,195.656,134.585,1.453772709
374.868,1185.95,0.240174063,12,10.949,7.458,20,1.468087959,0.3729,135.062,90.205,1.497278421
334.811,934.061,0.263865071,9.5,11.997,9.85,17.5,1.217969543,0.562857143,175.18,93.607,1.871441238
393.784,599.213,0.396561118,8.5,8.757,5.803,19,1.509047045,0.305421053,162.273,118.348,1.371151181
341.983,559.25,0.379461249,5.5,11.567,5.893,18.5,1.962837265,0.318540541,322.965,153.101,2.109489814
361.143,946.434,0.27619253,10.5,11.686,7.577,19.5,1.542299063,0.388564103,190.792,113.325,1.683582616
306.51,1025.344,0.230137838,10,10.268,6.582,16,1.560012154,0.411375,168.1,79.746,2.107942718
269.183,577.706,0.31784921,7.5,11.321,6.717,18,1.685425041,0.373166667,135.528,68.405,1.98125868
400.95,687.753,0.368282259,11.5,18.598,9.708,20.5,1.915739596,0.473560976,137.567,67.528,2.037184575
390.526,829.657,0.32005527,9,12.143,8.701,20,1.395586714,0.43505,169.366,99.437,1.703249294
392.43,637.898,0.38087871,11,9.318,8.264,19.5,1.127541142,0.423794872,116.451,71.527,1.628070519
374.098,1196.789,0.238144437,12.5,12.831,8.467,20,1.515412779,0.42335,160.89,72.453,2.220611983
328.378,671.972,0.328263108,9,12.469,5.285,18.5,2.359318827,0.285675676,199.22,139.457,1.428540697
394.367,781.661,0.335338104,12,12.744,7.589,18.5,1.679272631,0.410216216,152.478,75.361,2.023301177
414.609,798.271,0.341838434,5,9.768,5.669,17,1.723055213,0.333470588,116.314,70.99,1.638456121
385.235,811.023,0.322033374,12.5,18.563,10.25,22,1.81102439,0.465909091,210.488,66.513,3.164614436
385.058,1323.569,0.225361065,12,13.013,5.987,12.5,2.173542676,0.47896,127.29,93.023,1.368371263
305.695,537.885,0.362378198,13.5,12.31,7.782,16.5,1.581855564,0.471636364,78.249,48.322,1.619324531
268.866,702.568,0.276772277,9,11.532,7.474,17,1.542948889,0.439647059,258.862,333.129,0.777062339
176.77,155.101,0.532646721,4,10.692,8.441,8,1.266674565,1.055125,158.841,112.778,1.408439589
124.777,61.46,0.669990389,5.5,12.452,5.469,9,2.276833059,0.607666667,102.047,114.339,0.892495124
136.3,75.814,0.642578991,3.5,9.809,7.605,8,1.289809336,0.950625,83.045,88.768,0.935528569
127.986,110.359,0.53697791,4.5,8.334,6.215,8.5,1.340949316,0.731176471,89.08,75.434,1.180899859
82.623,79.591,0.509345679,3.5,10.921,7.561,7,1.444385663,1.080142857,32.343,33.463,0.966530198
120.798,136.246,0.46995067,5.5,8.264,6.14,7.5,1.345928339,0.818666667,34.638,31.704,1.092543528
104.568,93.946,0.526753781,3,10.204,6.018,4.5,1.695579927,1.337333333,36.626,39.968,0.916383106
111.122,74.376,0.59904689,4,10.77,6.235,7,1.72734563,0.890714286,43.994,45.416,0.968689449
173.139,169.861,0.504778426,3.5,9.049,6.274,7.5,1.442301562,0.836533333,41.931,43.108,0.972696483
100.345,60.04,0.625650778,4.5,7.311,7.239,8,1.009946125,0.904875,53.45,37.689,1.418185678
132.034,78.879,0.626011673,3.5,7.658,6.785,10,1.128666175,0.6785,76.732,59.204,1.296061077
115.97,78.507,0.596317302,2.5,9.956,7.955,6,1.251539912,1.325833333,62.674,51.345,1.220644659
130.895,101.201,0.56396922,3.5,10.141,6.15,7.5,1.648943089,0.82,61.717,53.183,1.16046481
104.5,88.177,0.542358455,3,8.984,7.311,8,1.228833265,0.913875,57.23,47.336,1.209016393
140.56,89.476,0.611034795,3.5,8.005,7.766,6,1.030775174,1.294333333,72.31,68.97,1.048426852
127.387,94.591,0.573872186,2,12.756,8.412,5.5,1.516405136,1.529454545,28.008,36.826,0.760549612
110.615,71.7,0.606724625,3,10.408,9.397,5,1.107587528,1.8794,32.387,43.247,0.748884316
93.889,85.047,0.524707158,3,9.211,6.539,5.5,1.408625172,1.188909091,44.941,39.391,1.140895128
96.473,117.492,0.450882154,4,8.98,7.77,7,1.155727156,1.11,33.101,38.545,0.858762485
95.954,80.683,0.54322707,3.5,10.229,8.452,5,1.210246096,1.6904,47.629,57.109,0.834001646
172.491,97.149,0.6397085,4.5,8.615,7.26,11,1.186639118,0.66,54.79,52.716,1.039342894
129.165,72.531,0.640394455,3.5,10.144,6.449,6.5,1.572957048,0.992153846,61.866,51.187,1.20862719
201.549,91.29,0.688258736,3,16.478,7.17,7,2.29818689,1.024285714,69.32,62.266,1.113288151
179.79,70.295,0.718915569,4.5,7.861,5.893,8,1.33395554,0.736625,75.858,80.709,0.939895179
174.023,77.795,0.691066564,3,12.797,6.235,7.5,2.05244587,0.831333333,65.385,57.631,1.134545644
186.116,69.146,0.729117534,3,9.944,8.619,7,1.153730131,1.231285714,169.18,198.922,0.850484109
167.296,71.892,0.699433082,3.5,10.095,7.416,9,1.361245955,0.824,98.036,125.4,0.781786284
204.457,70.566,0.743417823,4,9.45,7.119,8.5,1.327433628,0.837529412,124.18,81.768,1.518687017
109.088,71.997,0.602413231,4.5,8.386,7.605,8.5,1.102695595,0.894705882,98.96,77.494,1.27700209
84.432,75.923,0.526531758,4,14.237,9.168,6.5,1.552901396,1.410461538,69.821,52.108,1.33992861
123.537,58.591,0.678297681,3.5,8.338,6.582,7,1.26678821,0.940285714,94.766,83.036,1.14126403
286.154,108.66,0.724781796,1.5,10.941,6.482,4,1.687904968,1.6205,88.484,70.94,1.247307584
224.615,103.734,0.684073958,1.5,9.698,6.965,2.5,1.392390524,2.786,68.899,68.12,1.011435702
249.761,89.849,0.735434763,2,8.452,6.115,3.5,1.38217498,1.747142857,64.606,74.169,0.871064731
225.993,94.685,0.704734968,2,12.13,6.689,4,1.813425026,1.67225,62.595,66.4,0.942695783
216.71,111.359,0.66056226,2.5,9.695,4.972,4.5,1.949919549,1.104888889,62.651,67.805,0.923987906
262.907,139.073,0.654030051,1.5,8.967,6.155,4,1.456864338,1.53875,86.5,79.104,1.093497168
258.583,117.528,0.687517781,1.5,9.397,6.689,3,1.404843773,2.229666667,64.103,65.53,0.978223714
264.708,137.913,0.65746198,2,9.252,7.316,4.5,1.264625478,1.625777778,74.536,82.265,0.906047529
230.336,126.469,0.645551492,1.5,8.154,6.14,3.5,1.328013029,1.754285714,65.986,85.334,0.773267396
263.974,153.166,0.632818718,2,10.204,5.378,3.5,1.897359613,1.536571429,60.289,67.377,0.894800896
166.305,98.227,0.628676304,2,10.629,7.806,4,1.361644889,1.9515,50.841,55.722,0.912404436
187.069,172.501,0.52025753,1.5,11.039,6.094,3.5,1.811453889,1.741142857,50.421,52.745,0.955938952
190.255,146.268,0.565355117,1.5,11.478,7.849,4,1.462351892,1.96225,50.184,43.514,1.153284001
133.29,145.557,0.478004067,1,11.47,5.458,3,2.101502382,1.819333333,64.583,67.409,0.958076815
234.524,87.547,0.728174843,2,11.231,8.094,4.5,1.38757104,1.798666667,72.972,73.599,0.991480863
171.165,109.123,0.610675448,2,12.342,7.316,3.5,1.686987425,2.090285714,35.548,44.34,0.801714028
134.593,109.729,0.55088367,2.5,14.073,7.248,5,1.941639073,1.4496,38.658,35.256,1.096494214
214.9,133.495,0.6168286,1.5,11.684,9.947,4.5,1.174625515,2.210444444,57.417,51.897,1.10636453
137.723,139.417,0.496943783,2,10.963,7.495,4,1.462708472,1.87375,61.056,71.558,0.853237933
166.945,152.523,0.522571901,1.5,11.516,7.742,4,1.487470938,1.9355,45.698,61.523,0.742779123
264.939,150.446,0.637815521,1.5,11.883,11.789,4.5,1.007973535,2.619777778,88.599,88.826,0.997444442
252.971,110.827,0.695361162,1,11.25,8.967,4.5,1.254600201,1.992666667,87.878,92.413,0.950926818
210.674,121.163,0.63487194,1,12.143,7.626,3.5,1.592315762,2.178857143,90.326,102.286,0.883072952
227.812,161.851,0.584638521,1,9.228,5.273,3,1.750047411,1.757666667,79.542,70.384,1.130114799
222.879,149.713,0.598185146,1.5,10.435,7.316,4,1.426325861,1.829,61.229,66.482,0.920986132
212.374,175.802,0.547107498,1.5,10.793,8.275,4.5,1.30429003,1.838888889,90.192,75.863,1.188879955
245.04,112.484,0.685380562,1,11.567,9.724,3.5,1.189531057,2.778285714,92.773,101.018,0.918380883
260.5,178.106,0.593927124,1,11.131,8.032,3,1.385831673,2.677333333,104.601,111.446,0.93858012
241.614,145.6,0.623980538,1.5,9.198,8.789,3,1.046535442,2.929666667,58.86,66.547,0.884487655
239.625,120.711,0.665004329,2,10.859,7.9,4,1.374556962,1.975,73.715,69.173,1.065661458
